monthly_spend,invoices,last_payment_date,sign_up_date,last_seen_at,sessions_30d,pages_viewed_30d,time_on_site_sec_30d,plan_basic,plan_premium,plan_standard,payment_status_delinquent,payment_status_on_time,device_type_desktop,device_type_mobile,device_type_tablet,region_East,region_North,region_South,region_West,channel_app,channel_partner,channel_web,age_band_18-24,age_band_25-34,age_band_35-44,age_band_45-54,age_band_55+,customer_id,churn
-0.7723372729030618,-1.353963612135228,0.8136154841870711,1.3513652785494292,0.7062887190479202,-0.3741733467905095,-0.6862585297077273,-0.24441687871927464,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,33,1
-0.7285316091764853,-0.575624795757031,0.8407344076279618,0.5561511668419274,-0.2985380534019444,5.052026830459741,-0.9462541840770121,0.2719404657076018,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,34,0
0.28533894996888354,0.2027140206211661,1.13904256547776,-0.19191586314378575,-1.3596351251090015,0.22873778401507386,-0.4587623321346031,-0.9290254926785041,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,35,0
0.15334556847696215,0.2891961113298547,-0.35637235569135883,-0.3113551368389837,-0.4512717228143238,-0.6756289121933012,-0.9787536408731727,-0.7375671514865162,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,36,1
0.015011893550931259,-0.9215531585917853,0.4068316325737097,0.9616160696493098,0.043103049231009584,2.037471176431824,3.7011681377739545,-0.8536025097846907,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,37,0
-0.5014338261729178,-1.353963612135228,0.47656600713600017,1.3262201682978088,1.0318525933216764,-0.7761141006608985,-0.881255270484691,-0.9000166531039604,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,38,0
-0.8443860619270362,0.029749839203788972,-0.9917299905922281,-0.05676089554132498,-1.2832682904028119,1.3340748571586434,0.6787186557310181,-0.5635141140392544,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,39,0
2.249677133918523,-1.0080352493004738,1.13904256547776,0.9773317635565727,0.051141663410608496,-0.7761141006608985,-0.3287645049499607,-0.19800273540000485,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,40,1
2.067537795265916,-1.2674815214265396,0.5153073263372727,1.2224965885098737,0.7103080261377197,0.12825259554747662,-0.6862585297077273,-0.8187919022952383,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,41,0
-0.04723826016578279,-1.0080352493004738,0.7128880542637626,1.0464808167485293,-0.033263785475180135,-0.575143723725704,-0.8487558136885304,-1.1436909055301268,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,42,1
0.12856078505271495,0.9810528369993632,-0.49196697289581265,-1.0091319463214556,-1.0260326366556465,0.12825259554747662,-0.9462541840770121,0.5562270935381293,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,43,0
-0.949289098745943,0.2027140206211661,-1.332653599563426,-0.22020411217685895,-1.3515965109294026,0.22873778401507386,-0.29626504815380006,-0.25021864663418336,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,44,0
-1.1533312692618387,-1.6134098842612938,1.2049028081199233,1.5713849932511097,0.9193119948072915,1.0326192917558517,-0.8487558136885304,-0.43007345199635383,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,45,0
-0.4749198718120951,-0.8350710678830967,1.1506649612381419,0.8138885469210387,1.2971268612484408,0.02776740707987939,-0.9462541840770121,-0.6215317931883417,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,46,1
-0.5567672961433301,0.37567820203854324,-1.1273246077966819,-0.33964338587205684,-0.4472524157245244,2.439411930302213,-0.23126613456147885,1.7745983556689613,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,47,0
-0.8668652841025163,0.37567820203854324,0.6818949989027445,-0.38364732881239294,-0.8612410459738686,-0.2736881583229123,0.7112181125271787,-0.5461088102945283,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,48,0
-1.008080910589506,-1.353963612135228,1.1739097527589055,1.3293633070792612,0.441014451121156,-0.8765992891284957,1.3287077916542303,-0.8361972060399645,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,49,1
2.227197911743043,-0.9215531585917853,1.0034479482733063,0.8893238776759006,1.1202773492972644,0.5301933494178656,-0.9462541840770121,-0.9348272605934128,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,50,1
0.21156099000833362,0.11623192991247754,0.4843142709762547,-0.10076483848166104,-0.21413260451615576,0.5301933494178656,-0.6862585297077273,-0.3314433974429055,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,51,0
-0.6172882789234687,-1.180999430717851,0.9104687821902523,1.2067808946026108,0.8710803097296981,-0.07271778138771784,-0.7187579865038879,0.1501033394945186,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,52,1
1.9407319265837206,1.1540170184167404,-2.064864532467477,-1.1631457466126318,-1.934396038950324,-0.8765992891284957,-0.4587623321346031,0.5272182539635857,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,53,0
-0.04205074735605643,-1.6134098842612938,1.2707630507620866,1.6436771852245189,1.2971268612484408,-0.977084477596093,-0.29626504815380006,-1.0740696905512221,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,54,1
0.080720389140796,1.6729095626688717,-0.47647044521530363,-1.681763645552307,-1.0782836288230393,2.6403823072374073,-0.49126178893076367,4.008279002908821,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,55,0
-0.8876153353414209,1.7593916533775604,-2.1888367539115485,-1.7226244497111904,-2.2961336770322753,0.73116372635306,1.1337110508772665,0.8057031138792043,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,56,1
2.1649477580263294,-1.6998919749699823,0.9763290248324156,1.7285419323237385,1.220760026542251,-0.575143723725704,-0.9462541840770121,-0.5054964348901673,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,57,0
-0.8023095691370351,1.0675349277080517,-0.8793801649085378,-1.0562790280432444,-1.468156416533587,-0.07271778138771784,-0.8162563568923697,0.3009493052821454,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,58,0
-0.5164199742899045,0.5486423834559204,0.5540486455385453,-0.5250885739777589,0.248087710810782,-0.8765992891284957,-0.9462541840770121,-0.592522953613798,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,59,0
-0.05991884703400223,-0.14321434221358817,-0.43772912601403113,0.1318274313458296,-0.8773182743330664,-0.575143723725704,-0.4587623321346031,-0.07036384127201292,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,60,0
-0.6904898485718267,-0.7485889771744081,-0.31763103649008634,0.7698846039807027,0.8831382309990964,1.4345600456262406,0.6787186557310181,-1.056664386806496,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,61,1
-0.029946550800028875,0.6351244741646089,-0.1936588150460143,-0.6068101822955259,-0.19001676197735903,-0.8765992891284957,0.4837219149540545,1.6179506219664257,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,62,1
-0.20171086383318404,-1.2674815214265396,1.3327491614841227,1.3042181968276407,0.30837731715777383,-0.575143723725704,-0.9462541840770121,-0.9986467076574087,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,63,1
-0.7740664438396371,-1.4404457028439166,0.8523568033883435,1.4488025807744591,0.5214005929171451,1.0326192917558517,-0.7837569000962091,0.09788742826034007,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,64,0
0.08936624382367286,0.9810528369993632,-1.731689187336533,-0.9494123094738567,-1.9705698027585192,-0.47465853525810675,7.016112730982337,1.130602117114093,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,65,0
-0.7296843898008688,1.4999453812514947,-0.3757430152919951,-1.4900321798836997,1.220760026542251,0.22873778401507386,0.6137197421386968,-1.097276762210857,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,66,1
-0.7273788285521017,1.4999453812514947,-0.9646110671513373,-1.4900321798836997,-1.4641371094437874,-0.575143723725704,-0.16626722096915764,1.362672833710442,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,67,1
1.9545652940763243,0.5486423834559204,-0.5462048197775942,-0.5816650720439053,0.8067713962929067,0.22873778401507386,1.003713223692624,-0.6679459365076115,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,68,0
-0.8201776688149808,-1.6998919749699823,0.860105067228598,1.6971105445092127,1.0318525933216764,-0.977084477596093,0.2887251741770908,-0.7491706873163336,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,69,0
0.32856822338326824,-1.6998919749699823,0.9763290248324156,1.6845379893834025,1.220760026542251,-0.07271778138771784,-0.6862585297077273,-0.952232564338139,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,70,0
-0.6046076920552492,0.2027140206211661,-0.3602464876114861,-0.20763155705104863,0.45307237239055437,1.7360156110290323,-0.39376341854228186,2.4418016658834647,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,71,0
-0.8974139706486814,1.3269811998341174,-2.24307460079333,-1.2920144366521875,0.2641649391699798,-0.6756289121933012,-0.6212596161154061,-1.0856732263810396,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,72,0
0.3429779811880631,-1.353963612135228,0.7206363181040171,1.3890829439268602,0.8710803097296981,-0.47465853525810675,0.41872300136173324,0.5388217897934031,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,73,0
0.04037306728737035,0.8945707462906747,-0.14716923200448728,-0.8959789501891628,0.826867931741904,-0.6756289121933012,-0.6862585297077273,-0.07036384127201292,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,74,0
0.10723434350161866,0.11623192991247754,-0.3060086407297046,-0.10390797726311363,1.281049632889243,0.3292229724826711,1.003713223692624,0.35896698443123265,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,75,1
-0.0749049951509888,-1.0945173400091623,1.2978819742029775,1.0999141760332232,0.27622286043937816,-0.7761141006608985,0.6137197421386968,-0.6853512402523376,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,76,0
0.24556801842764955,-1.353963612135228,0.4688177432957457,1.354508417330882,1.1122387351176657,0.02776740707987939,-0.5562607025230849,-0.9464307964232302,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,77,0
0.004060477619287066,-1.6134098842612938,0.9763290248324156,1.6028163810656355,1.3212427037872374,-0.8765992891284957,-0.29626504815380006,-0.8942148851890517,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,78,0
-0.5498506123970286,-0.575624795757031,0.34484552185167366,0.6095845261266213,-0.14982369107936444,0.6306785378854628,-0.881255270484691,-0.9348272605934128,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,79,0
0.21386655125710075,-0.22969643292227673,-0.027071142480542477,0.24812356625957493,-0.6281212347655,-0.17320296985531508,-0.5562607025230849,-0.7433689194014249,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,80,0
0.3412488102514877,-0.4026606143396539,-0.29051211304919555,0.3707059787362254,-0.6763529198430935,-0.977084477596093,0.0937284334001272,0.057275052855979,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,81,1
-0.5089269002314111,-0.6621068864657196,0.7283845819442716,0.6567316078484099,0.07927681303920471,-0.17320296985531508,0.5812202853425362,-0.44167698782617126,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,82,1
2.267545233596469,1.413463290542806,-1.2280520377199904,-1.3800223225328596,-0.9054534239616626,0.5301933494178656,-0.29626504815380006,-0.6273335611032504,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,83,0
0.28533894996888354,-0.9215531585917853,0.5463003816982908,0.8861807388944479,1.2087021052728526,-0.7761141006608985,-0.5562607025230849,0.010860909536709214,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,84,0
-0.12447456199948341,-0.0567322515048996,0.8174896161071983,0.0532489618095152,-0.38696280937753247,0.3292229724826711,-0.39376341854228186,-1.0856732263810396,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,85,0
0.27726948559819836,-0.3161785236309653,0.1898802450465836,0.3455608684846048,-0.31461528176114223,-0.575143723725704,-0.9462541840770121,-0.09357091293164782,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,86,1
-1.044969890569781,0.2891961113298547,-0.07743485744219675,-0.24849236120993215,-1.013974715386248,0.02776740707987939,-0.6862585297077273,-0.035553233782560575,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,87,1
-1.0409351583844386,-0.4026606143396539,0.4262022921743459,0.3644197011733203,-0.21815191160595523,0.5301933494178656,-0.10126830737683644,3.6543711600993882,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,88,1
-0.8553374778586803,1.4999453812514947,-0.7709044711449747,-1.5371792616054885,-1.8057782120767414,-0.977084477596093,-0.8162563568923697,-0.8652060456145081,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,89,1
0.16717893596956537,-1.6134098842612938,0.9027205183499979,1.5871006871583726,0.8148100104725057,0.12825259554747662,-0.19876667776531826,-0.5287035065498021,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,90,0
0.0882134631992893,0.2891961113298547,-1.4295068975666074,-0.31449827562043625,-0.92554995941066,-0.8765992891284957,-0.881255270484691,-0.511298202805076,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,91,1
0.20983181907175816,-0.9215531585917853,0.5579227774586725,0.8861807388944479,0.3405317738761695,2.9418378726401992,-0.8487558136885304,-0.29663278995345316,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,92,0
-0.6132535467381262,-0.9215531585917853,0.30997833457052837,0.9364709593976892,0.08731542721880363,-0.47465853525810675,1.426206162042712,-0.7085583119119726,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,93,1
0.1337482978624411,-1.353963612135228,0.751629373465035,1.360794694893787,0.5656129709049392,-0.8765992891284957,-0.4262628753384425,-1.288735103402845,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,94,0
-0.14291905198962068,-1.0945173400091623,0.4998107986567637,1.049623955529982,1.1484124989258606,-0.977084477596093,-0.6537590729115668,0.5272182539635857,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,95,0
-0.13830792949208642,0.8945707462906747,-0.4532256536945401,-0.8991220889706155,-1.4842336448927846,-0.07271778138771784,-0.6862585297077273,-0.20960627122982228,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,96,0
-0.0397451861072893,-0.22969643292227673,0.8368602757078346,0.25755298260393267,-0.7969321325370773,-0.8765992891284957,-0.13376776417299704,-0.5983247215287067,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,97,0
-0.29278053315948765,-1.5269277935526053,0.7864965607461804,1.5148084951849632,1.0961615067584678,-0.575143723725704,-0.5887601593192455,0.39957935983559373,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,98,1
0.4207906733339554,-1.0080352493004738,0.4533212156152367,1.011906290152551,-0.049341013834377966,2.1379563648994213,-0.8162563568923697,-0.5577123461243457,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,99,1
-0.17289134822359425,0.4621602927472318,0.9453359694713976,-0.47479835347451765,0.40885999440276033,0.02776740707987939,0.3862235445655726,-0.615730025273433,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,100,0
-0.9233515346973122,1.5864274719601832,-1.8905285960617504,-1.6094714535788976,-0.4512717228143238,1.5350452340938379,-0.23126613456147885,0.9855579192413748,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,101,1
0.057664776653124056,1.5864274719601832,-0.0890572532025785,-1.5654675106385616,-0.10963062018136985,-0.17320296985531508,-0.3612639617461213,-0.7607742231461511,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,102,1
2.5136638969023664,-0.6621068864657196,-0.4067360706530131,0.6253002200338841,-0.3749048881081341,0.4297081609502683,-0.6537590729115668,-0.656342400677794,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,103,0
0.18677620658408642,1.413463290542806,-1.5999687020522064,-1.4397419593804586,-0.3789241951979336,1.8365007994966296,0.1587273469924484,-0.3082363257832706,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,104,1
-0.731989951049636,-1.6134098842612938,0.9569583652317794,1.612245797409993,0.9916595224236818,-0.17320296985531508,-0.4587623321346031,-1.26552803174321,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,105,1
2.289448065459757,0.8080886555819861,-0.02319701056041523,-0.8268298969972062,0.6459991127009284,-0.8765992891284957,-0.9787536408731727,-1.1146820659555832,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,106,1
0.12683161411613972,-1.180999430717851,0.1821319812063291,1.1784926455695375,0.6259025772519311,1.3340748571586434,-0.6537590729115668,-0.6853512402523376,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,107,1
-0.576940957070043,-0.14321434221358817,1.2978819742029775,0.12868429256437705,-1.0260326366556465,-0.575143723725704,2.076195297965924,-0.34884870118763167,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,108,0
2.2727327464061955,0.2891961113298547,-1.3791431826049532,-0.26420805511719503,-0.19001676197735903,-0.6756289121933012,0.6787186557310181,0.4401917352399548,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,109,0
0.2628597277934035,-1.180999430717851,1.2707630507620866,1.1627769516622748,0.6259025772519311,0.5301933494178656,-0.9137547272808515,1.1364038850290017,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,110,0
1.9245929978423504,-0.6621068864657196,0.7012656585033807,0.663017885411315,-0.41107865191632925,1.2335896686910461,-0.7187579865038879,0.9217384721773789,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,111,0
2.3816705154104447,-1.6998919749699823,0.9337135737110158,1.709683099635023,1.1363545776564623,-0.07271778138771784,-0.26376559135763944,-1.0740696905512221,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,112,0
-0.7412121960447048,1.6729095626688717,1.290133710362723,-1.6629048128635915,-1.9745891098483186,-0.6756289121933012,-0.6212596161154061,1.8500213385627746,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,113,1
